qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error,layer1_coverage,layer1_decision,degeneration_reasons
wahm_224,msa,direct,qwen3-8b,multilingual,متى صدر اول جهاز العاب فيدبو من شركة سوني ؟,3 ديسمبر عام 1994,"أول جهاز ألعاب فيديو من شركة سوني كان **PlayStation**، وصدر في **أكتوبر 1994**.

### تفاصيل إضافية:
- **الاسم الكامل:** Sony PlayStation
- **النوع:** جهاز ألعاب منزلي (console)
- **المنافس الرئيسي:** نينتندو (Nintendo) وسوني كانت تدخل السوق بجهازها لتعزيز منافساتها في مجال ألعاب الفيديو.
- **النظام التشغيلي:** كان يعتمد على نظام تشغيل مخصص من سوني.
- **النظام الصوتي:** كان يدعم صوت CD-Audio، مما جعله يتفوق على منافسيه في جودة الصوت.
- **النظام البصري:** كان يدعم ألعابًا بجودة صورة أعلى من ألعاب نينتندو في ذلك الوقت.

إذا كنت تشير إلى جهاز **PlayStation 1**، فهو أول جهاز من سوني في سلسلة PlayStation، وصدر في أكتوبر 1994.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:06+00:00,,0.250,defer,
wahm_225,msa,direct,qwen3-8b,multilingual,متى ولد ألبرت أينشتاين؟,"(14 مارس 1879, 14 مارس 1879",ولد ألبرت أينشتاين في **14 مارس 1879** في مدينة **أولم** (Ulm) في ولاية بافاريا الألمانية.,,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:06+00:00,,1.000,defer,
wahm_226,msa,direct,qwen3-8b,multilingual,من أين تبث قناة المستقّلة؟,أطلانطيك بيرد في نفس مدار نايل سات. كانت القناة وحتى العام 2012 تبث عبر القمرين الصناعيين عرب سات، هوت بيرد,"قناة ""المستقلة"" هي قناة تلفزيونية عراقية تُبث من العاصمة بغداد، وتعمل في مجال الأخبار والتحليلات السياسية والاقتصادية والاجتماعية. تُبث القناة من خلال محطات بث تلفزيونيّة مُعدة خصيصًا لها في بغداد، وتُذاع عبر قنوات تلفزيونية عراقية متعددة، مثل:

1. **قناة ""السومرية""** (القناة الرسمية للحكومة العراقية).
2. **قناة ""العراقية""** (القناة الرسمية الثانية).
3. **قناة ""القناة 1""** (القناة الرسمية الثالثة).
4. **قناة ""القناة 2""** (القناة الرسمية الرابعة).
5. **قناة ""القناة 3""** (القناة الرسمية الخامسة).
6. **قناة ""القناة 4""** (القناة الرسمية السادسة).
7. **قناة ""القناة 5""** (القناة الرسمية السابعة).
8. **قناة ""القناة 6""** (القناة الرسمية الثامنة).
9. **قناة ""القناة 7""** (القناة الرسمية التاسعة).
10. **قناة ""القناة 8""** (القناة الرسمية العاشرة).

بالإضافة إلى ذلك، تُبث قناة ""المستقلة"" عبر **القمر الصناعي**، وتحديداً عبر قمر **Arabsat**، وقناة **Al Jazeera** (في بعض الأحيان)، وقناة **Al Arabiya**، وقناة **Al Jazeera Arabic**، وقناة **Al Jazeera Mubasher**، وقناة **Al Jazeera English**، وقناة **Al Jazeera Kids**، وقناة **Al Jazeera Documentary**، وقناة **Al Jazeera Sports**، وقناة **Al Jazeera Business**، وقناة **Al Jazeera Arabic**، وقناة **",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:07+00:00,,0.235,defer,
wahm_227,msa,direct,qwen3-8b,multilingual,ما هي حرب الخنادق؟,شكل من أشكال الحرب يأخذ المقاتلون مواقع محصّنة وتكون خطوط القتال جامدة وممتده كالخنادق لذلك سميت بحرب الخنادق,"حرب الخنادق (بالإنجليزية: **Trench Warfare**) هي نوع من القتال الذي يتم فيه استخدام خنادق عميقة ومتصلة ببعضها البعض، وتُستخدم هذه الخنادق كملاذات آمنة للجنود أثناء المعارك. تُعتبر حرب الخنادق من أبرز مظاهر الحرب العالمية الأولى (1914-1918)، حيث تسببت في مواجهات طويلة الأمد وقاسية بين القوات المتصارعة.

### أبرز خصائص حرب الخنادق:
1. **الخنادق العميقة**: تُبنى خنادق ممتدة على خط الجبهة، وتُستخدم لحماية الجنود من إطلاق النار والقذائف.
2. **الحصون والأسلاك الشائكة**: تُستخدم الحصون والأسلاك الشائكة لتعزيز الدفاع.
3. **القتال بالقرب من الخط الأمامي**: يُعتبر القتال في الخنادق أو بالقرب منها، وغالبًا ما يتم من خلال ""النيران المتبادلة"" (القصف المتبادل).
4. **القتال بالقرب من الأرض**: يُستخدم القتال بالقرب من الأرض (مثل القفز من الخنادق) لمحاولة اختراق الخطوط الدفاعية.
5. **القتال في الشتاء والرطوبة**: تُعتبر هذه الحرب قاسية جدًا بسبب الظروف الجوية القاسية، مثل البرد والرطوبة، مما يؤدي إلى أمراض مثل ""الحرب الباردة"" (الانسداد الرئوي الناتج عن البرد والرطوبة).

### أسباب حرب الخنادق في الحرب العالمية الأولى:
- **التطور التكنولوجي**: مثل القذائف والرشاشات السريعة، مما جعل الهجوم المباشر غير فعال.
- **الاستراتيجية الدفاعية**: اعتماد القوات على الدفاع بدلاً من الهجوم.
- **الجغرافيا**: تضاريس بعض الجبهات (مثل الجبهة الغربية) كانت مناسبة لبناء الخنادق.

### تأثير حرب الخنادق:
- **خسائر بشرية هائلة**: بسبب القصف المستمر والقتال في الخ",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:07+00:00,,0.389,defer,
wahm_228,msa,direct,qwen3-8b,multilingual,ما هي الأصول غير الملموسة؟,أحد العوامل المساهمة في تحديد التفاوت بين قيمة الشركة حسب السجلات المحاسبية الخاصة بها وقيمة الشركة حسب قيمتها السوقية,"الأصول غير الملموسة (Intangible Assets) هي الموارد التي تُملكها الشركة وتُعطيها قيمة اقتصادية، لكنها **ليست مادية**، أي أنها لا يمكن رؤيتها أو لمسها. تُعتبر هذه الأصول جزءًا من الأصول المُستهلكة أو المُستعملة، وغالبًا ما تُستخدم في توليد دخل مستقبلي أو تحسين القيمة السوقية للشركة.

### أنواع الأصول غير الملموسة الشائعة:

1. **العلامات التجارية (Brand Names)**  
   - مثل ""Apple"" أو ""Nike""  
   - تُعطي الشركة ميزة تنافسية وقيمة اقتصادية.

2. **العلامات التجارية والعلامات التجارية المُسجلة (Trademarks)**  
   - تشمل العلامات التجارية، الشعارات، والرموز.

3. **الحقوق الملكية الفكرية (Intellectual Property)**  
   - مثل البراءات (Patents)، والكتب، والبرامج، والتصميمات.

4. **الحقوق التجارية (Copyrights)**  
   - تشمل الأعمال الأدبية والفنية مثل الكتب، الموسيقى، والسينما.

5. **الحقوق في التصاميم (Design Rights)**  
   - تشمل التصاميم الصناعية والشكلية.

6. **الحقوق في البرمجيات (Software)**  
   - البرمجيات المُسجلة أو المُطورَة داخل الشركة.

7. **السمعة (Goodwill)**  
   - تُحسب كفرق بين سعر شراء الشركة وقيمة أصولها المادية وغير المادية الأخرى.  
   - تُعتبر من الأصول غير الملموسة، لكنها تُحسب في ميزانية الشركة عند شراء شركة أخرى.

8. **الحقوق في المعرفة (Know-how)**  
   - معرفة أو تقنيات تُستخدم في إنتاج المنتجات أو تقديم الخدمات.

9. **الحقوق في الموارد البشرية (Human Capital)**  
   - في بعض النماذج المحاسبية الحديثة، تُعتبر معرفة ومهارات الموظفين أصولًا غير ملموسة.

10. **الحقوق في المواقع الإلكترونية (Domain Names)**  
    -",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:07+00:00,,0.412,defer,
wahm_229,msa,direct,qwen3-8b,multilingual,متى تمّ إحتلال سوريا من قبل فرنسا؟,1922,"تمّ احتلال سوريا من قبل فرنسا في عام **1920**، بعد سقوط الدولة العثمانية في الحرب العالمية الأولى.

### التفاصيل:

- **الخلفية**: في نهاية الحرب العالمية الأولى، انهارت الدولة العثمانية، وتم تقسيم أراضيها بين القوى العظمى (بريطانيا، فرنسا، إيطاليا، اليابان) بموجب **معاهدة سيفر** (1920).
- **الاحتلال الفرنسي**: وُضع **الشام والفلسطين** تحت إدارة فرنسية بموجب **القرار 191** من الجمعية العامة للأمم المتحدة، والذي أُصدر في عام **1920**.
- **المنطقة المحتلة**: تشمل المنطقة التي تُعرف اليوم بسوريا وليبيا وجزء من لبنان.
- **الحكم الفرنسي**: بدأ الحكم الفرنسي في سوريا عام **1923**، بعد إعلان استقلال سوريا واللبنان، لكن فرنسا استمرت في التحكم في البلاد من خلال **الإدارة المدنية الفرنسية**، وتم تأسيس **الجمهورية السورية** في عام **1936**، لكن فرنسا استمرت في التأثير السياسي والاقتصادي.

### ملاحظة:
- في عام **1943**، أُبرم **معاهدة لندن** بين فرنسا وبريطانيا، وتم تأسيس **الجمهورية العربية السورية**، وبدأ تدريجيًا انسحاب فرنسا من البلاد.
- في عام **1946**، انسحبت فرنسا من سوريا بشكل رسمي، وتم تأسيس **الجمهورية العربية السورية** بشكل كامل.

إذًا، **بدأ الاحتلال الفرنسي لسوريا عام 1920**، وانتهى بشكل رسمي في عام **1946**.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:07+00:00,,0.000,defer,
wahm_230,msa,direct,qwen3-8b,multilingual,متى تمرد الإخوان ضد ملك مملكة الحجاز ؟,1926,"الإخوان المسلمين في مملكة الحجاز لم يُعدوا منظمة مُستقلة أو حركة تمرد ضد الملك، بل كانت حركة إسلامية سياسية تأسست في مصر عام 1928، وانتشرت لاحقاً في مختلف أنحاء العالم الإسلامي، بما في ذلك الحجاز.

في الحجاز، خاصة في مكة المكرمة، كانت الحركة الإخوانية تُمارس نشاطاتها بشكل سلمي، وغالباً ما كانت تتعاون مع السلطات العثمانية ثم مع المملكة العربية السعودية، خاصة في ظل حكم الملك عبد العزيز آل سعود.

إذا كنت تقصد تمرداً ضد الملك في الحجاز، فقد تكون هناك بعض التمردات أو الاحتجاجات التي وقعت في مكة أو جدة أو المدينة المنورة، لكنها لم تكن تُعتبر تمرداً ضد الإخوان، بل كانت تتعلق بقضايا سياسية أو اجتماعية أو دينية.

إذا كنت تقصد تمرداً ضد الإخوان في الحجاز، فهناك بعض التوترات في بعض الأوقات، خاصة في فترة حكم الملك عبد العزيز، حيث اختلفت وجهات النظر بين الحركة الإخوانية والسلطات الحجازية، لكن لم تكن هناك تمرد علني أو مُنظم.

إذا كنت تشير إلى تمرد ضد الملك عبد العزيز، فقد تكون هناك بعض الاحتجاجات أو التمردات في بعض الأوقات، لكنها لم تكن مُنظمة أو مُعلنة بشكل كبير.

إذا كنت تبحث عن تمرد ضد الملك في الحجاز، فربما تشير إلى فترة حكم الملك عبد العزيز، حيث واجهت الحركة الإخوانية بعض التحديات من السلطات، لكن لم تكن هناك تمرد علني.

إذا كنت تبحث عن تمرد ضد الإخوان في الحجاز، فهناك بعض التوترات في بعض الأوقات، لكن لم تكن هناك تمرد مُنظم.

إذا كنت تشير إلى تمرد ضد الملك عبد العزيز، فقد تكون هناك بعض الاحتجاجات أو التمردات في بعض الأوقات، لكنها لم تكن مُنظمة أو مُعلنة بشكل كبير.

إذا كنت تشير إلى تمرد ضد الإ",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.000,defer,
wahm_231,msa,direct,qwen3-8b,multilingual,ما هو مجمع الكرادلة؟,"الهيئة الجامعة لكافة الكرادلة الناخبين - أي أقل من ثمانين عام - في الكنيسة الكاثوليكية. ويشكل أعلى هيئة استشارية في الكرسي الرسولي, الهيئة الجامعة لكافة الكرادلة الناخبين - أي أقل من ثمانين عام - في الكنيسة الكاثوليكية","مجمع الكرادلة (بالإنجليزية: **Papal Conclave**) هو عملية رسمية تُجرى من قبل **الأساقفة الكاثوليكية** الذين ينتخبون **البابا الجديد** في حالة وفاة البابا الحالي أو استقالته. هذا الإجراء يُعتبر من أبرز مهام الكنيسة الكاثوليكية، ويُنظم وفقًا لـ **القانون الأسقفي** (Canon Law) الذي يُحدد الإجراءات والقواعد التي يجب اتباعها.

### أبرز النقاط عن مجمع الكرادلة:

1. **الهدف**:
   - اختيار البابا الجديد من بين الأساقفة المشاركين في المجمع.

2. **المشاركين**:
   - يشمل المجمع **الأساقفة الكاثوليكية** الذين ينتمون إلى **الكليات الأسقفية** (College of Cardinals)، وغالبًا ما يُسمى ""الكرادلة"".
   - يُحدد عدد الكرادلة من قبل البابا الحالي، وعادة ما يكون بين 110 و120 أسقفًا.

3. **الإجراءات**:
   - يُعقد المجمع في **القاعة السيناتورية** في **القديسة كاتدرائية القديس بطرس** في روما.
   - يُمنع أي شخص غير الكرادلة من الدخول إلى القاعة أثناء عملية الانتخاب.
   - يتم اختيار البابا الجديد عبر **التصويت السري**، ويُكرر التصويت حتى يُوافق 2/3 من الكرادلة على مرشح واحد.

4. **النتائج**:
   - بمجرد اختيار البابا الجديد، يُعلن عن اسمه في **القاعة السيناتورية**، ويُعلن أيضًا في **القديسة كاتدرائية القديس بطرس** عبر **النار والدخان** (النار التي تُستخدم في إشعالها في القاعة، حيث تُظهر الدخان الأسود أن التصويت لم يُوافق، والدخان الأبيض أن البابا قد تم اختياره).

5. **الوقت**:
   - يُعقد المجمع عادةً بعد وفاة البابا أو استقالته",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.462,defer,
wahm_232,msa,direct,qwen3-8b,multilingual,متى تولى محمد جواد ظریف وزارة الخارجية الايرانية؟,"15 أغسطس 2013, أغسطس 2013",تولى محمد جواد ظریف وزارة الخارجية الإيرانية في **2005**، بعد أن انتخب رئيسًا للجمعية الوطنية الإيرانية (البرلمان) في عام 2004. وقد شغل منصب وزير الخارجية حتى عام 2021، عندما استقال من منصبه.,,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.000,defer,
wahm_233,msa,direct,qwen3-8b,multilingual,اين يقغ مضيق باب المندب ؟,يصل البحر الأحمر بخليج عدن وبحر العرب,"مضيق باب المندب هو مضيق استراتيجي يقع في جنوب شبه جزيرة العرب، ويشكل حدودًا بين **السعودية** و**اليمن** من جهة، و**الصومال** و**السودان** من جهة أخرى. وهو يمر عبر **البحر الأحمر** و**البحر الأحمر الجنوبي**، ويصل إلى **البحر الأبيض المتوسط** من خلال **القناة السويسرية** (أو القناة الإفريقية).

### الموقع الجغرافي:
- **النقطة الشمالية:** تقع في **السعودية**، بالقرب من مدينة **المندوب**.
- **النقطة الجنوبية:** تقع في **اليمن**، بالقرب من مدينة **الحديدة**.
- **النقطة الشرقية:** تصل إلى **الصومال**.
- **النقطة الغربية:** تصل إلى **السودان**.

### أهميته:
- هو أحد **أهم ممرات التجارة البحرية** في العالم، حيث يمر عبره **نحو 15% من حركة التجارة العالمية**.
- يمر عبره **نحو 12% من النفط العالمي**، مما يجعله نقطة استراتيجية للدول العظمى.
- يُعتبر **خطًا حيويًا** للنقل بين آسيا وأفريقيا وأوروبا.

إذا كنت تبحث عن خريطة توضح الموقع بدقة، يمكنك استخدام خرائط مثل **Google Maps** أو **Google Earth** وكتابة ""Strait of Bab el Mandeb"" للحصول على توضيحات تفصيلية.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.571,defer,
wahm_234,msa,direct,qwen3-8b,multilingual,من هو كاتب قصة (بائعة الكبريت)؟,هانس كريستيان أندرسن,"قصة **""بائعة الكبريت""** (بالإنجليزية: **""The Little Match Girl""**) كُتبتها **هانس كريستيان أندرسن** (Hans Christian Andersen)، وهو كاتب دانماركي مشهور بالقصص الخيالية والشعرية للأطفال.

تم نشر القصة لأول مرة في عام **1845** ضمن مجموعة من القصص الشهيرة التي تحمل نفس الاسم: **""قصص أندرسن""** (Danish: *Eventyr*).

تُعتبر القصة من الأعمال الأدبية الشهيرة التي تتناول موضوعات مثل الفقر، المعاناة، وال надежة، وتعكس الواقعية الاجتماعية في العصور السابقة.

إذا كنت تبحث عن نسخة مترجمة أو تحليل لهذه القصة، يمكنني مساعدتك أيضًا!",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,1.000,defer,
wahm_235,msa,direct,qwen3-8b,multilingual,متى تأسست شركة الطائرات الأمريكية بوينغ؟,15 يوليو 1916,"تأسست شركة **بوينغ** (Boeing) في **17 يوليو 1916**، في مدينة **سياتل، ولاية واشنطن**، الولايات المتحدة.

تأسست الشركة من قبل **威廉· إم. بوينغ** (William E. Boeing) وشريكه **ديفيد ج. بارنر** (David G. Barnard)، وبدأت في البداية كشركة تصنيع طائرات صغيرة وطائرات مسيرة، ثم تطورت لتصبح واحدة من أكبر شركات صناعة الطيران في العالم.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.667,degeneration,foreign_script
wahm_236,msa,direct,qwen3-8b,multilingual,متى تم تأسيس أول دور عرض أزياء حول العالم؟,1911,"تم تأسيس أول دور عرض أزياء حول العالم في **القاهرة، مصر**، في **1863**، وتحديداً في **17 أبريل 1863**، من قبل **الدكتور أحمد عثمان**، وهو طبيب وشاعر مصري.

### تفاصيل مختصرة:
- **الاسم**: ""العرض الأول للملابس""
- **المكان**: القاهرة، مصر
- **الوقت**: 17 أبريل 1863
- **القائد**: أحمد عثمان
- **الهدف**: عرض الأزياء الجديدة والتقنيات الحديثة في صناعة الأزياء

هذا العرض يُعتبر **أول عرض أزياء في التاريخ**، وتم تأسيسه كجزء من معرض تجاري وثقافي، وتم فيه عرض أزياء مبتكرة ومستوحاة من أسلوب الأزياء الأوروبية في ذلك الوقت.

إذا كنت تبحث عن **أول عرض أزياء في الغرب**، فقد تم تأسيس أول عرض أزياء في **فرنسا** في **1858**، من قبل **كلاودي بيرنارد**، لكنه لم يكن له تأثير كبير مثل العرض المصري.

هل ترغب في معرفة المزيد عن العرض المصري أو العروض الأوروبية؟",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.000,defer,
wahm_237,msa,direct,qwen3-8b,multilingual,أين يقع خليج غينيا؟,"الساحل جنوب الغربي لأفريقيا في المحيط الأطلسي, المحيط الأطلسي","خليج غينيا (Guinea Bay) هو خليج يقع في شرق قارة أفريقيا، ويشكل جزءًا من ساحل غرب إفريقيا. يقع خليج غينيا في بحر غرب إفريقيا، ويحده من الشمال جمهورية غينيا، ومن الجنوب جمهورية سيراليون، ومن الشرق جمهورية ليبيريا، ومن الغرب جمهورية نيجيريا.

### خريطة خليج غينيا:
- **الإحداثيات التقريبية**: 8°N إلى 10°N، و6°W إلى 10°W.
- **الطول**: يمتد لمسافة تصل إلى 600 كيلومتر.
- **العمق**: يتراوح بين 200 متر إلى 1500 متر.
- **المياه**: تُعتبر من أعمق خلجان العالم، وتُعرف بوجود موارد بحرية غنية.

### أهمية خليج غينيا:
- **الاقتصاد**: يحتوي على موارد بحرية كبيرة مثل الأسماك، والغاز الطبيعي، والنفط.
- **التجارة**: يُعتبر مركزًا تجاريًا مهمًا في منطقة غرب إفريقيا.
- **النقل البحري**: يُستخدم كممر بحري لحركة السفن بين البحر الأبيض المتوسط والبحر الأحمر عبر قناة السويس.

إذا كنت تبحث عن خريطة تفصيلية أو معلومات إضافية عن خليج غينيا، يمكنني مساعدتك في ذلك أيضًا.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.286,defer,
wahm_238,msa,direct,qwen3-8b,multilingual,متى بني  جامع الزيتونة؟,"698, 698 (79 هـ)","جامع الزيتونة هو أحد أبرز المعالم الدينية والثقافية في تونس، ويعتبر من أقدم المساجد في البلاد. بُني **جامع الزيتونة** في **القرن الثالث الهجري**، أي حوالي **القرن 9 ميلادي**، على يد **الإمام الحسن بن علية**، وهو أحد علماء وحكام الدولة الأموية.

يُعتبر جامع الزيتونة من أقدم المساجد في شمال إفريقيا، ويعود بناؤه إلى الفترة التي تلت فتح تونس من قبل الأمويين، وتم تأسيسه في عام **167 هـ هجري** (أي حوالي **783 ميلادي**).

إذا كنت تبحث عن تفاصيل أكثر عن تاريخه أو بنائه، يمكنني مساعدتك في ذلك.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.333,defer,
wahm_239,msa,direct,qwen3-8b,multilingual,ماهي عاصمة منغوليا ؟,أولان باتور,"عاصمة منغوليا هي **أولان بATOR** (بالمنغولية: Улаанбаатар).  
تُعرف أيضًا باسم ""أولان بATOR"" أو ""أولان باتار""، وهي المدينة الرئيسية والمركز السياسي والاقتصادي والثقافي لمنغوليا.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:08+00:00,,0.500,defer,
wahm_240,msa,direct,qwen3-8b,multilingual,ما هي الوان علم صربيا ؟,"الأحمر في الثلث الأعلى للعلم, ثم الأزرق, يتوسط العلم ثم اللون الأبيض في الأسفل","العلم الصربيا هو رمز للهوية الوطنية والثقافة الصربية، ويرمز إلى القيم والمعتقدات التي تجمع الشعب الصربي. العلم الصربي يتكون من ثلاثة ألوان رئيسية:

1. **الأزرق (الأسفل)**: يرمز إلى النقاء والفضيلة والروحانية.
2. **الأبيض (الوسط)**: يرمز إلى النضال والصبر والقوة.
3. **الأسود (العلوي)**: يرمز إلى القوة والشجاعة والصمود.

### شكل العلم:
- العلم الصربي مُقسّم إلى ثلاثة أقسام متساوية عموديًا.
- في المنتصف، هناك **شمس مُحاطة بـ 13 نجمة** (تُشير إلى 13 مقاطعة في صربيا في ذلك الوقت).
- في الزاوية العلوية اليسرى، هناك **شعار الدولة** (الشعار الوطني الصربي).

### ملاحظة:
- العلم الحالي للصربيا تم تبنيه في عام **1992**، بعد استقلال صربيا عن يوغوسلافيا.
- قبل ذلك، كان العلم الصربي جزءًا من علم يوغوسلافيا، الذي كان يحتوي على ألوان مختلفة (أزرق، أبيض، أحمر).

إذا كنت تبحث عن العلم الذي يُستخدم في **الرياضة أو الأحداث الرسمية**، فقد يختلف قليلاً، لكن العلم الوطني هو الذي يُستخدم في الأحداث الرسمية والرسمية.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:10+00:00,,0.571,defer,
wahm_241,msa,direct,qwen3-8b,multilingual,أين يقع جبل المقطم؟,"الناحية الشرقية الفسطاط والقاهرة, شرق قلعة صلاح الدين الأيوبي","جبل المقطم هو جبل يقع في جمهورية مصر العربية، وتحديدًا في منطقة **القاهرة**، وهو من أبرز الجبال في مصر من حيث الارتفاع والمكانة الجغرافية.

### التفاصيل:
- **الموقع**: يقع جبل المقطم في **القاهرة**، بالتحديد في **منطقة المقطم**، وهي منطقة تقع في جنوب شرق القاهرة.
- **الارتفاع**: يبلغ ارتفاع قمة جبل المقطم حوالي **263 مترًا** فوق مستوى سطح البحر.
- **السماء**: يُعرف جبل المقطم بسماءه الزرقاء النظيفة، مما يجعله وجهة شهيرة للطيران والتصوير.
- **المنطقة المحيطة**: يحيط به عدد من الأحياء السكنية والمناطق التجارية مثل **القاهرة الجديدة** و**المنطقة الصناعية**.

### معلومات إضافية:
- يُعتبر جبل المقطم من أبرز الأماكن التي تُستخدم في **التدريبات العسكرية** و**التدريبات الجوية**.
- كما يُستخدم في **التصوير الفوتوغرافي** والتصوير التلفزيوني بسبب إطلالته الرائعة على القاهرة.

إذا كنت تبحث عن تفاصيل أكثر مثل خرائط أو مسارات للزيارة، يمكنني مساعدتك في ذلك أيضًا.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:10+00:00,,0.250,defer,
wahm_242,msa,direct,qwen3-8b,multilingual,متى شاركت  آيسلندا في كأس أوروبا  لكرة القدم لأول مرة؟,2016,"آيسلندا شاركت في كأس أوروبا لكرة القدم لأول مرة في **النسخة 2016**، والتي أقيمت في فرنسا.

في هذه النسخة، وصلت آيسلندا إلى **المرحلة النهائية المجموعة** (Group Stage)، حيث لعبت ضد فرق قوية مثل إيطاليا، إسبانيا، وفرنسا. كانت أداءها مثيرًا للإعجاب، خاصةً في مواجهة إسبانيا، حيث حققت فوزًا مثيرًا بنتيجة 2-1.

هذا الإنجاز كان بداية لمسيرة ناجحة لآيسلندا في كرة القدم الدولية، وساهم في رفع مستوى الاهتمام برياضة بلادها.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:10+00:00,,1.000,defer,
wahm_243,msa,direct,qwen3-8b,multilingual,ما هي تفاعلات الأكسدة؟,تفاعلات كيميائية يحدث فيها تغير في عدد أكسدة ذرات المواد المتفاعلة نتيجة انتقال الإلكترونات فيما بينها,"**التفاعلات الأكسدة** هي نوع من التفاعلات الكيميائية التي تحدث عندما يفقد جسم ما إلكترونات، أو عندما يتم تأكسد مادة ما. في علم الكيمياء، تُعتبر التفاعلات الأكسدة جزءًا من **التفاعلات الأكسدة-الاختزال (Redox)**، حيث تحدث تغيرات في درجات الأكسدة للعناصر المشاركين في التفاعل.

### ما هي التفاعلات الأكسدة؟

التفاعل الأكسدة هو عملية **فقدان الإلكترونات** من جسم ما. عندما يفقد جسم إلكترونات، فإنه يُعتبر مُتأكسدًا. على العكس، فإن التفاعل **الاختزال** هو عملية **إضافة الإلكترونات** إلى جسم ما.

### مثال على تفاعل أكسدة:

لنفترض أن عنصرًا A يفقد إلكترونًا:

$$
A \rightarrow A^+ + e^-
$$

هذا التفاعل يُعتبر **تفاعل أكسدة** لأن عنصر A فقد إلكترونًا.

### مثال عملي:

في تفاعل حرق الهيدروجين في الأكسجين:

$$
2H_2 + O_2 \rightarrow 2H_2O
$$

- الهيدروجين (H₂) يُ oxidized (يُتأكسد) لأنه يفقد الإلكترونات.
- الأكسجين (O₂) يُ reduced (يُختزل) لأنه يكتسب الإلكترونات.

### مفهوم درجة الأكسدة:

- درجة الأكسدة هي عدد الإلكترونات التي فقدها أو اكتسبها عنصر ما في الجزيء.
- في H₂، درجة الأكسدة للهيدروجين هي 0.
- في H₂O، درجة الأكسدة للهيدروجين هي +1.
- في O₂، درجة الأكسدة للأكسجين هي 0.
- في H₂O، درجة الأكسدة للأكسجين هي -2.

### تطبيقات التفاعلات الأكسدة:

- **البطاريات**: تستخدم التفاعلات الأكسدة والاختزال لتوليد الطاقة.
- **التعقيم**: بعض المطهرات تستخدم تفاعلات أكسدة لقتل البكتيريا",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:13+00:00,,0.312,defer,
wahm_244,msa,direct,qwen3-8b,multilingual,ماهي جنسية المؤلف الموسيقي تشايكوفسكي؟,روسي,"الموسيقي الروسي **بيتر تشايكوفسكي** (Peter Ilyich Tchaikovsky) كان من جنسية **روسيا**.

ولد في 25 مايو 1840 في مدينة **كازان** (في روسيا الإمبراطورية) وقضى حياته المهنية في روسيا، رغم أن بعض مسيرته كانت تشمل رحلات إلى أوروبا. يعتبر من أعظم الملحنين الروس في القرن التاسع عشر، وله أعمال كثيرة مشهورة مثل: *أوبرا ""الغابة""*, *أوبرا ""النسر""*, *الباليه ""النسر""*, و*السوناتا للبيانو* وغيرها.",,Qwen/Qwen3-8B,0.0,Qwen/Qwen3-8B,,2026-08-18T12:26:13+00:00,,0.000,defer,
