qid,question_msa,gold_answer,dialect_candidate,backtranslation_msa,sub_variety,requested_model,translation_model,backtranslation_model,n_exemplars,coda,temperature
wahm_086,ما مساحة  مدينة إربد؟,30 كيلو متر مربع,مساحة مدينة إربد قد إيه؟,كم تبلغ مساحة مدينة إربد؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_087,ما هي البطالة الإحتكاكية؟,"نوع من أنواع البطالة المؤقتة, نوع من أنواع البطالة المؤقتة (لفترة زمنية قصيرة)",إيه هي البطالة الاحتكاكية؟,ما هي البطالة الاحتكاكية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_088,ما معنى اصطلاح اصطلاح الفاشيّة لغوياً؟,حزمة من الصولجانات كانت تُحمَل أمام الحكام في روما القديمة دليلًا على سلطاتهم,يعني إيه اصطلاح اصطلاح الفاشية لغويا؟,ما معنى مصطلح الفاشية لغويًا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_089,من هم الأصوليين؟,اصطلاحٌ سياسي فكري مستحدث يشير إلى نظرة متكاملة للحياة بكافة جوانبها السياسية والاجتماعية والاقتصادية والثقافية نابعة عن قناعة متأصلة نابعة عن إيمانٍ بفكرةٍ أو منظومة قناعات، تكون في الغالب تصوراً  أو عقيدةٍ دينية,مين هما الأصوليين؟,من هم الأصوليون؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_090,ماهو الجرافيك ديزاين ؟,نهج إبداعي يقوم به مصمم أو مجموعة من المصممين بناء على طلب العميل أو الزبون ويتعاون على تنفيذ معطياته المادية مجموعة من المنتجين(عمال طباعة، مبرمجين، مخرجين، الخ) من أجل إيصال رسالة معينة (أو مجموعة رسائل) للجمهور المستهدف,يعني إيه الجرافيك ديزاين؟,ما هو التصميم الجرافيكي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_091,ما هي متلازمة كلاينفيلتر؟,"متلازمة توجد في الذكور الذين يمتلكون صبغ (خ) زائد في خلاياهم, متلازمة توجد في الذكور الذين يمتلكون صبغ (خ) زائد في خلاياهم، ليصبح العدد 44+XXY بدلا من 44+XY",إيه هي متلازمة كلاينفيلتر؟,ما هي متلازمة كلاينفلتر؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_092,كم مساحة البحرالميت؟,650 كم2,مساحة البحر الميت قد إيه؟,ما مساحة البحر الميت؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_093,متى تم بناء جامع الزيتونة في تونس؟,698,أمتا اتبنى جامع الزيتونة في تونس؟,متى بُني جامع الزيتونة في تونس؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_094,من هو الفيلسوف أنطوني فلو؟,فيلسوف بريطاني، اشتهر بكتاباته في فلسفة الأديان,مين هو الفيلسوف أنطوني فلو؟,من هو الفيلسوف أنطوني فلو؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_095,من هم الأنصار؟,أهل يثرب الذين ناصروا رسول الله في الإسلام محمد بن عبد الله,مين هم الأنصار؟,من هم الأنصار؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_096,متى تاسس الاتحاد الدولي لكرة القدم؟,21 مايو من العام 1904,إمتى اتأسس الاتحاد الدولي لكرة القدم؟,متى تأسس الاتحاد الدولي لكرة القدم؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_097,اين تقع مدينة الاسماعيلية؟,منتصف المسافة بين بورسعيد شمالا والسويس جنوبًا,مدينة الإسماعيلية موجودة فين؟,أين تقع مدينة الإسماعيلية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_098,أين ولد أبو عامر محمد بن أبي عامر؟,الجزيرة الخضراء,أبو عامر محمد بن أبي عامر اتولد فين؟,أين وُلِد أبو عامر محمد بن أبي عامر؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_099,ما معنى اسم داوُود؟,"الحبيب, اسم علم شخصي عربي من أصل عبري، ويعتبر من الأسماء المنتشرة في العالم العربي نسباً لأنه اسم داود أحد الأنبياء في الإسلام والمسيحية واليهودية وألذي يعني الحبيب، ولهذا الاسم أشكال مختلفة في اللغات الأخرى مثل ديفيد وديف ودايفي وداودا",يعني إيه اسم داوود؟,ما معنى اسم داوود؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_100,اين توجد منطقة الخفجي؟,شمال شرق المملكة العربية السعودية,منطقة الخفجي موجودة فين؟,أين تقع منطقة الخفجي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_101,متى أطلقت قناة كرتون نتورك؟,10 أكتوبر 2010,إمتى اتطلقت قناة كرتون نتورك؟,متى أُطلقت قناة كرتون نتورك؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_102,متى تولى محمد السادس الحكم في المغرب؟,ربيع الآخر سنة 1420 هـ,أمتا مسك محمد السادس الحكم في المغرب؟,متى تولى محمد السادس الحكم في المغرب؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_103,ماهو تعداد المسيحيين الأردنيين ؟,"174,000 إلى 390,000 نسمة, من 174,000 إلى 390,000",كام عدد المسيحيين الأردنيين؟,كم عدد المسيحيين الأردنيين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_104,أين تقع مدينة قطيسفون؟,جنوب شرق بغداد,مدينة قطيسفون موجودة فين؟,أين تقع مدينة قطيسفون؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_105,ما هي الذاكرة العرضية؟,ذاكرة أحداث السيرة الذاتية,إيه هي الذاكرة العرضية؟,ما هي الذاكرة العرضية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_106,أين تقع مديرية رغوان؟,وسط اليمن,مديرية رغوان موجودة فين؟,أين تقع مديرية رغوان؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_107,أين ولد هندريك أنتون لورنتس ؟,أرنهيم بخيلدرلند بهولندا,هندريك أنتون لورنتس اتولد فين؟,أين وُلِد هندريك أنتون لورنتس؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_108,من هو مخترع العجلات المطاطية التي تسير عليها السيارات؟,جون بويد دنلوب,مين اللي اخترع العجل الكاوتش اللي العربيات بتمشي عليه؟,من الذي اخترع الإطارات المطاطية التي تسير عليها السيارات؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_109,اين يقع البحر الميت ؟,"أخدود وادي الأردن, في أخدود وادي الأردن ضمن الشق السوري الأفريقي",البحر الميت موجود فين؟,أين يقع البحر الميت؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_110,ما هي أطول فترات حكم فلاد الثالث؟,"دامت أطول فترات حكمه فيما بين عامي 1456 و1462 في أوج الحملات العثمانية للسيطرة على البلقان, بين عامي 1456 و1462",إيه أطول فترة من فترات حكم فلاد الثالث؟,ما أطول فترة من فترات حكم فلاد الثالث؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_111,من هي نانسي ريغان؟,ممثلة سينمائية أمريكية وزوجة رونالد ريغان الرئيس الأربعين للولايات المتحدة الأمريكية، وسيّدة الولايات المتحدة الأولى لمدة ثمان سنوات، من 1981 وحتى 1989,مين هي نانسي ريغان؟,من هي نانسي ريغان؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_112,متى انضم اللاعب كيفن دي بروين لمانشستر سيتي الانجليزي؟,2015,إمتى انضم اللاعب كيفن دي بروين لمانشستر سيتي الإنجليزي؟,متى انضم اللاعب كيفن دي بروين إلى نادي مانشستر سيتي الإنجليزي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_113,من هو خليل كوت؟,"ضابط في الجيش العثماني وحاكم إقليمي, ضابط في الجيش العثماني وحاكم إقليمي، هو عم وزير الحرب العثماني خلال الحرب العالمية الأولى",مين هو خليل كوت؟,من هو خليل كوت؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_114,متى صدر العدد الأول من المجلة تايم الأمريكية؟,3 مارس 1923,إمتى صدر أول عدد من مجلة تايم الأمريكية؟,متى صدر العدد الأول من مجلة تايم الأمريكية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_115,ما هو المذهب الحنفي؟,"ينسب هذا المذهب لأبي حنيفة النعمان (80هـ - 150هـ)، وهو مذهب فقهي من المذاهب الفقهية الأربعة المشهورة عند أهل السنة والجماعة كالمذهب المالكي، والمذهب الشافعي، والمذهب الحنبلي, مذهب فقهي من المذاهب الفقهية الأربعة المشهورة عند أهل السنة والجماعة",إيه هو المذهب الحنفي؟,ما هو المذهب الحنفي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_116,من هو سيمون بوليفار؟,"عسكري وسياسي فنزويلي, عسكري وسياسي فنزويلي في فترة ما قبل الجمهورية القبطانية العامة لفنزويلا",مين هو سيمون بوليفار؟,من هو سيمون بوليفار؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_117,ماهى الرواية الفروسية ؟,جنس أدبي من الروايات المكتوبة بالنثر والتي ظهرت في إسبانيا والبرتغال في القرن السادس عشر ولاقت نجاحًا كبيرًا وشعبية واسعة,يعني إيه الرواية الفروسية؟,ما معنى الرواية الفروسية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_118,متى توفي الإمام جعفر الصادق؟,مساء 25 شوال من سنة 148 هـ,إمتى توفى الإمام جعفر الصادق؟,متى توفي الإمام جعفر الصادق؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_119,أين تقع مملكة بوتان؟,جنوب آسيا,مملكة بوتان موجودة فين؟,أين تقع مملكة بوتان؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_120,كم عدد الأسنان في الإنسان ؟,32,عدد أسنان الإنسان كام؟,كم عدد أسنان الإنسان؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_121,متى تم إنشاء معاهدة الحد من انتشار الأسلحة النووية؟,1 يوليو 1968,أمتا اتعملت معاهدة الحد من انتشار الأسلحة النووية؟,متى أُبرمت معاهدة الحد من انتشار الأسلحة النووية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_122,متى بدأت  الزخارف الإسلامية؟,836 م,إمتى بدأت الزخارف الإسلامية؟,متى بدأت الزخارف الإسلامية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_123,أين توفي أبو عبد الله سفيان بن سعيد بن مسروق؟,البصرة,أبو عبد الله سفيان بن سعيد بن مسروق مات فين؟,أين مات أبو عبد الله سفيان بن سعيد بن مسروق؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_124,متى ولد مصطفى فخار بن حميدو بن علال ؟,مارس 1892م,مصطفى فخار بن حميدو بن علال اتولد إمتى؟,متى وُلد مصطفى فخار بن حميدو بن علال؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_125,في أي عام تولى عبد الفتاح السيسي الحكم في مصر؟,2014,سنة كام تولى عبد الفتاح السيسي الحكم في مصر؟,في أي عام تولّى عبد الفتاح السيسي الحكم في مصر؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_126,ما هي نسبة ملوحة البحر الميت؟,34%,نسبة ملوحة البحر الميت كام؟,ما نسبة ملوحة البحر الميت؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_127,في أي عام تأسست جامعة تورنتو؟,15 مارس 1827,جامعة تورنتو اتأسست سنة كام؟,في أي عام تأسست جامعة تورنتو؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_128,أين إندلعت الثورة التونسية؟,سيدي بوزيد وولاية القصرين,فين اندلعت الثورة التونسية؟,أين اندلعت الثورة التونسية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_129,من القريق الفائز بكاس العالم 1998 ؟,فرنسا,مين الفريق اللي كسب كأس العالم 1998؟,ما الفريق الذي فاز بكأس العالم عام 1998؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_130,ما هي تقنية النانو ؟,"العلم الذي يهتم بدراسة معالجة المادة على المقياس الذري والجزيئي, هي العلم الذي يهتم بدراسة معالجة المادة على المقياس الذري والجزيئي",إيه هي تقنية النانو؟,ما هي تقنية النانو؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_131,أين ولدت هيلينا بتروفنا بلافاتسكي؟,إقليم أيكانزينسلاف,هيلينا بتروفنا بلافاتسكي اتولدت فين؟,أين وُلِدت هيلينا بتروفنا بلافاتسكي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_132,ما هي دلتا النيل؟,"شمال مصر, دلتا تكونت في شمال مصر (الوجه البحري) حيث يتفرع النيل إلى فرعين يصبان في البحر المتوسط",إيه هي دلتا النيل؟,ما هي دلتا النيل؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_133,أي عضو في الجسم مسؤول على نقل الأوكسيجين؟,جهاز التنفس,أنهي عضو في الجسم مسؤول عن نقل الأوكسيجين؟,أي عضو في الجسم مسؤول عن نقل الأكسجين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_134,اين توجد جزيرة بوكيت؟,جنوب تايلاند,جزيرة بوكيت موجودة فين؟,أين تقع جزيرة بوكيت؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_135,ما أصل اللغة المجرية؟,"تنتمي المجرية إلى مجموعة اللغات الأوغرية، وهذه المجموعة تنتمي إلى عائلة اللغات الأورالية, لأوغرية",إيه أصل اللغة المجرية؟,ما أصل اللغة المجرية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_136,ماذا تسمى الغدة التناسلية الأنثوية؟,المبيضان,بيتقال على الغدة التناسلية الأنثوية إيه؟,ماذا تُسمى الغدة التناسلية الأنثوية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_137,ما هو العليق المقدس؟,"شجيرة معمرة  شائكة من فصيلة الوردية, شجيرة معمرة  شائكة من فصيلة الوردية، كثيفة الأوراق",إيه هو العليق المقدس؟,ما هو العليق المقدس؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_138,كيف توفي راجيف راتنا غاندي ؟,اغتيل,راجيف راتنا غاندي مات إزاي؟,كيف مات راجيف راتنا غاندي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_139,من هو الملك فرانكو الأول؟,"قائد عسكري تولى رئاسة إسبانيا من أكتوبر 1936 وحتى وفاته في سنة 1975، وصل إلى السلطة بعد الحرب الأهلية الإسبانية (1936 - 1939), قائد عسكري تولى رئاسة إسبانيا من أكتوبر 1936 وحتى وفاته في سنة 1975",مين هو الملك فرانكو الأول؟,من هو الملك فرانكو الأول؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_140,كم عدد الرؤساء الأميركيين الذين تخرجوا من جامعة هارفارد؟,سبع,كام رئيس أميركي اتخرج من جامعة هارفارد؟,كم رئيسًا أمريكيًا تخرّج في جامعة هارفارد؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_141,من هو أميري بركة؟,"له العديد من المؤلفات في المسرح والشعر والدراما، والرواية، وعدد واسع من المقالات, له العديد من المؤلفات في المسرح والشعر والدراما، والرواية، وعدد واسع من المقالات. قام بالتدريس في عدد من الجامعات، من بينها جامعة نيويورك في بوفالو",مين هو أميري بركة؟,من هو أميري بركة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_142,من هو خورخه فيديلا؟,الحاكم العسكري المطلق للأرجنتين من 1976 إلى 1981,مين هو خورخه فيديلا؟,من هو خورخي فيديلا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_143,أين تقع مدينة قوندر؟,إثيوبية,مدينة قوندر موجودة فين؟,أين تقع مدينة قوندر؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_144,ما هي اكبر جائزة في مسابقة الخيول؟,"كأس دبي العالمي, كأس دبي العالمي  لسباق الخيل",إيه أكبر جائزة في مسابقة الخيول؟,ما أكبر جائزة في مسابقة الخيول؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_145,متى ولد شارل ديغول؟,1890,اتولد شارل ديغول إمتى؟,متى وُلد شارل ديغول؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_146,متى ولد  بدر الدين الزركشي؟,745 هـ,أمتا اتولد بدر الدين الزركشي؟,متى وُلد بدر الدين الزركشي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_147,ماهى الأدوية ؟,أية مادة تستعمل في تشخيص أو معالجة الأمراض التي تصيب الإنسان أو الحيوان، أو التي تفيد في تخفيف وطأتها أو الوقاية منها,إيه هي الأدوية؟,ما هي الأدوية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_148,اين توجد مدينة الحبيلين؟,محافظة لحج,فين موجودة مدينة الحبيلين؟,أين تقع مدينة الحبيلين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_149,ما هي السرطانة المشيمائية؟,ورم خبيث أرومي غاذي[1] ينشأ عادةً في المشيمة,إيه هي السرطانة المشيمائية؟,ما هي السرطانة المشيمائية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_150,متى  تأسس  المسرح اليديشي؟,1876,أمتا اتأسس المسرح اليديشي؟,متى تأسس المسرح اليديشي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_151,اين توجد مدينة بيشاور؟,"خیبر بختونخوا, باكستان",مدينة بيشاور موجودة فين؟,أين تقع مدينة بيشاور؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_152,متى نشبت معركة دوروستولون؟,971,أمتا نشبت معركة دوروستولون؟,متى نشبت معركة دوروستولون؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_153,كم استمر حكم السلطان عبد الحميد الثاني؟,ثلاثين سنة,حكم السلطان عبد الحميد الثاني استمر قد إيه؟,كم استمر حكم السلطان عبد الحميد الثاني؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_154,أين كانت منطقة مملكة كوش؟,"جنوب الشلال الأول والواوات على شماله في بلاد النوبة العليا والسفلى, بلاد النوبة العليا والسفلى",منطقة مملكة كوش كانت فين؟,أين كانت تقع مملكة كوش؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_155,"متى تاسس جهاز المخابرات الاسرائيلي ""الموساد""؟",13 ديسمبر 1949,"جهاز المخابرات الإسرائيلي ""الموساد"" اتأسس إمتى؟",متى تأسس جهاز المخابرات الإسرائيلي «الموساد»؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_156,ما هي الترجمة اليونانية لكلمة البطريرك؟,الأب الرئيس,إيه الترجمة اليونانية لكلمة البطريرك؟,ما الترجمة اليونانية لكلمة البطريرك؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_157,أين دفن إلوي ألفارو ؟,مقبرة عامة في كيتو,إلوي ألفارو اتدفن فين؟,أين دُفن إلوي ألفارو؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_158,متى إفتتحت جامعة أم القرى؟,1369 هـ,إمتى اتفتحت جامعة أم القرى؟,متى افتُتحت جامعة أم القرى؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_159,كم دوري أنجليزي تحصل عليه نادي مانشستر يونايتد لكرة القدم؟,20,نادي مانشستر يونايتد لكرة القدم كسب الدوري الإنجليزي كام مرة؟,كم مرة فاز نادي مانشستر يونايتد لكرة القدم بالدوري الإنجليزي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_160,ماهى عاصمة آيرلندا الشمالية ؟,بلفاست,إيه عاصمة آيرلندا الشمالية؟,ما عاصمة أيرلندا الشمالية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_161,ما معنى اسم نهر ريو دي لا بلاتا ؟,نهر الفضة,يعني إيه اسم نهر ريو دي لا بلاتا؟,ماذا يعني اسم نهر ريو دي لا بلاتا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_162,أين تقع مدينة مروي؟,"شمال السودان, شمال السودان تقع علي الضفة الشرقية لنهر النيل",مدينة مروي موجودة فين؟,أين تقع مدينة مروي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_163,متى عاش أبو عبد الله سفيان بن سعيد بن مسروق؟,97 هـ,إمتى عاش أبو عبد الله سفيان بن سعيد بن مسروق؟,متى عاش أبو عبد الله سفيان بن سعيد بن مسروق؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_164,ما هي مجموعة بلدربيرغ؟,"مؤتمر سنوي غير رسمي يحضره قرابة 100 إلى 150 من المدعوين، معظمهم من أكبر رجالات السياسة والأعمال والبنوك نفوذاً في العالم, مؤتمر سنوي غير رسمي يحضره قرابة 100 إلى 150 من المدعوين، معظمهم من أكبر رجالات السياسة والأعمال والبنوك نفوذاً في العالم. ويتم الحديث في المؤتمر خلف جدار من السرية الشديدة حول العديد من المواضيع العالمية والاقتصادية والعسكرية والسياسية",إيه هي مجموعة بلدربيرغ؟,ما هي مجموعة بيلدربيرغ؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_165,ما هو بلد المنشأ لرياضة الجودو؟,اليابان,إيه بلد منشأ رياضة الجودو؟,ما بلد منشأ رياضة الجودو؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_166,متى يوافق اليوم العالمي لحقوق الطفل؟,20 نوفمبر,إمتى بيوافق اليوم العالمي لحقوق الطفل؟,متى يصادف اليوم العالمي لحقوق الطفل؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_167,ما هو الجواد الاصيل؟,من سلالات الخيول الخفيفة في العالم وهي تابعة لمنطقة الشرق الأوسط,إيه هو الحصان الأصيل؟,ما هو الحصان الأصيل؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_168,"متى صدر المسلسل الامريكي ""سترينجر ثينقز""؟",15 يوليو، 2016,"إمتى نزل المسلسل الأمريكي ""سترينجر ثينقز""؟",متى عُرض المسلسل الأمريكي «سترينجر ثينغز»؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_169,من هو دانييل بارينبويم؟,عازف بيانو، وقائد أوركسترا,مين هو دانييل بارينبويم؟,من هو دانييل بارينبويم؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_170,في أي عام أنشئت القائمة الحمراء للأنواع المهددة بالانقراض؟,1963,القائمة الحمراء للأنواع المهددة بالانقراض اتعملت سنة كام؟,في أي سنة أُنشئت القائمة الحمراء للأنواع المهددة بالانقراض؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_171,من هو مخترع الديناميت؟,ألفرد نوبل,مين اللي اخترع الديناميت؟,من الذي اخترع الديناميت؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
